mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model,param_model__alpha,param_model__max_depth,param_model__min_samples_leaf,param_model__n_estimators,param_model__l2_regularization,param_model__learning_rate,param_model__max_iter,param_model__max_leaf_nodes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
1.513525366783142,0.4956873019696192,1.0548568964004517,0.44705678172073066,"RandomForestRegressor(n_jobs=-1, random_state=42)",,,1.0,160.0,,,,,"{'model': RandomForestRegressor(n_jobs=-1, random_state=42), 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 160}",-2.592613186378036,-2.5409846884899685,-2.801727494720169,-2.655464625131996,-2.6476974986800426,0.09773366008429456,11,-1.0858575197889182,-1.0108785299551333,-0.9937082086925919,-1.0054160617658705,-1.0239650800506284,0.03626801701866532
2.0732203125953674,0.7781562169365784,1.286171555519104,0.42400405359008425,"RandomForestRegressor(n_jobs=-1, random_state=42)",,,1.0,260.0,,,,,"{'model': RandomForestRegressor(n_jobs=-1, random_state=42), 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 260}",-2.5908384777840956,-2.5428935504833077,-2.807107464868816,-2.6617872228088704,-2.650656678986272,0.09973946870329582,12,-1.0810269941140656,-1.0123540816533692,-0.9905582100461565,-1.0013763819656654,-1.0213289169448143,0.03531765897306797
0.5062345862388611,0.07823135978969968,0.062999427318573,0.018327769429976444,HistGradientBoostingRegressor(random_state=42),,,,,0.1,0.04,180.0,15.0,"{'model': HistGradientBoostingRegressor(random_state=42), 'model__l2_regularization': 0.1, 'model__learning_rate': 0.04, 'model__max_iter': 180, 'model__max_leaf_nodes': 15}",-2.7680175186145703,-2.5721853502471204,-2.7921868834886463,-2.6807710192380445,-2.703290192897095,0.0862957722620686,13,-2.1986760957372447,-2.305033659849863,-2.3930996969914617,-2.5732443439398454,-2.3675134491296035,0.13728586337278892
0.9159102439880371,0.04846356805026506,0.07356947660446167,0.017316189306590422,HistGradientBoostingRegressor(random_state=42),,,,,0.0,0.04,180.0,15.0,"{'model': HistGradientBoostingRegressor(random_state=42), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.04, 'model__max_iter': 180, 'model__max_leaf_nodes': 15}",-2.762899424220292,-2.559845657568488,-2.816942304615786,-2.6835323744666524,-2.7058049402178046,0.09671022857676763,14,-2.205957984576474,-2.2986474942107393,-2.470091982699653,-2.576790728744886,-2.387872047557938,0.14448540849040323
0.6165096163749695,0.11124929612190068,0.0828925371170044,0.03885520182992644,HistGradientBoostingRegressor(random_state=42),,,,,0.1,0.04,260.0,15.0,"{'model': HistGradientBoostingRegressor(random_state=42), 'model__l2_regularization': 0.1, 'model__learning_rate': 0.04, 'model__max_iter': 260, 'model__max_leaf_nodes': 15}",-2.849457955872914,-2.639832357973149,-2.7921868834886463,-2.6807710192380445,-2.7405620541431883,0.08403106563053667,15,-2.114112123955042,-2.235657666243364,-2.3930996969914617,-2.5732443439398454,-2.329028457782428,0.17223070138905952
0.8411087393760681,0.16771910989835737,0.0715988278388977,0.030346799273285804,HistGradientBoostingRegressor(random_state=42),,,,,0.0,0.04,260.0,15.0,"{'model': HistGradientBoostingRegressor(random_state=42), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.04, 'model__max_iter': 260, 'model__max_leaf_nodes': 15}",-2.8473688439545017,-2.621058452580037,-2.816942304615786,-2.6835323744666524,-2.7422254939042445,0.09322561348051414,16,-2.1231576149791085,-2.2259632517484027,-2.470091982699653,-2.576790728744886,-2.3490008945430123,0.18213642460070284
0.6820818781852722,0.10271153885466557,0.06691700220108032,0.025520047846506695,HistGradientBoostingRegressor(random_state=42),,,,,0.1,0.04,180.0,31.0,"{'model': HistGradientBoostingRegressor(random_state=42), 'model__l2_regularization': 0.1, 'model__learning_rate': 0.04, 'model__max_iter': 180, 'model__max_leaf_nodes': 31}",-2.817207380263003,-2.6050376858878637,-2.849136388157657,-2.7103076950767435,-2.7454222873463165,0.09598253120889912,17,-1.6879590804209825,-1.9402487819639047,-2.26336308946083,-2.426833486993179,-2.079601109709724,0.2859813540204794
1.142507553100586,0.20924465022816893,0.1044355034828186,0.04598474908985804,HistGradientBoostingRegressor(random_state=42),,,,,0.0,0.04,180.0,31.0,"{'model': HistGradientBoostingRegressor(random_state=42), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.04, 'model__max_iter': 180, 'model__max_leaf_nodes': 31}",-2.806660832928573,-2.6102779884785523,-2.867101859804262,-2.708732982987825,-2.748193416049803,0.09764149703402616,18,-1.6604418865218957,-1.9165985275494246,-2.302099303425529,-2.4246015876171034,-2.075935326278488,0.30444265480743904
0.4121093153953552,0.1036278961398346,0.057044148445129395,0.028764723873055023,HistGradientBoostingRegressor(random_state=42),,,,,0.0,0.08,180.0,15.0,"{'model': HistGradientBoostingRegressor(random_state=42), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.08, 'model__max_iter': 180, 'model__max_leaf_nodes': 15}",-2.920849751721751,-2.699753110722212,-2.785993556570529,-2.6706072996450816,-2.769300929664894,0.09724070776429405,19,-1.9570325863648819,-2.160951128536916,-2.4249160059037553,-2.5501391947480228,-2.273259728888394,0.23036638879965052
0.3785514235496521,0.10442395668013248,0.055328369140625,0.027830998708126605,HistGradientBoostingRegressor(random_state=42),,,,,0.1,0.08,180.0,15.0,"{'model': HistGradientBoostingRegressor(random_state=42), 'model__l2_regularization': 0.1, 'model__learning_rate': 0.08, 'model__max_iter': 180, 'model__max_leaf_nodes': 15}",-2.963572181670546,-2.687958528978117,-2.829615988805686,-2.634277768587875,-2.778856117010556,0.12831782755221185,20,-1.9974869439795986,-2.1161321342343133,-2.482297233597788,-2.510606813931136,-2.276630781435709,0.22401147909785746
